8.8253e-240,-7.86913e-240,4.37313e-240,-2.71355e-240,3.68899e-240,4.18509e-240,
-1.53138e-238,1.36546e-238,-7.58832e-239,4.70859e-239,-6.40119e-239,-7.26202e-239,
5.51481e-239,-4.91731e-239,2.73271e-239,-1.69566e-239,2.3052e-239,2.6152e-239,
5.59259e-239,-4.98666e-239,2.77125e-239,-1.71957e-239,2.33771e-239,2.65209e-239,
1.29296e-238,-1.15288e-238,6.40692e-239,-3.97552e-239,5.40461e-239,6.13142e-239,
-2.86725e-240,2.5566e-240,-1.42078e-240,8.81603e-241,-1.19851e-240,-1.35969e-240,
-3.41885e-239,3.04843e-239,-1.69411e-239,1.05121e-239,-1.42908e-239,-1.62127e-239,
-2.70239e-238,2.4096e-238,-1.33909e-238,8.30914e-239,-1.1296e-238,-1.28151e-238,
-1.67993e-238,1.49792e-238,-8.3244e-239,5.16533e-239,-7.02212e-239,-7.96645e-239,
2.66129e-238,-2.37295e-238,1.31873e-238,-8.18276e-239,1.11242e-238,1.26202e-238,
3.12202e-239,-2.78377e-239,1.54703e-239,-9.5994e-240,1.30501e-239,1.48051e-239,
-6.13706e-239,5.47214e-239,-3.04105e-239,1.88698e-239,-2.5653e-239,-2.91028e-239,
-2.14178e-239,1.90973e-239,-1.0613e-239,6.5854e-240,-8.95266e-240,-1.01566e-239,
3.24319e-238,-2.89181e-238,1.60707e-238,-9.97196e-239,1.35566e-238,1.53797e-238,
2.76179e-238,-2.46257e-238,1.36853e-238,-8.49178e-239,1.15443e-238,1.30968e-238,
1.399e-238,-1.24742e-238,6.93234e-239,-4.30155e-239,5.84783e-239,6.63424e-239,
-2.51527e-239,2.24276e-239,-1.24637e-239,7.7338e-240,-1.05139e-239,-1.19278e-239,
-2.2758e-238,2.02923e-238,-1.12771e-238,6.9975e-239,-9.5129e-239,-1.07922e-238,
-1.10718e-238,9.87228e-239,-5.48635e-239,3.4043e-239,-4.62805e-239,-5.25043e-239,
6.79144e-239,-6.05562e-239,3.36531e-239,-2.08819e-239,2.83883e-239,3.2206e-239,
-2.83813e-238,2.53063e-238,-1.40635e-238,8.72649e-239,-1.18634e-238,-1.34588e-238,
-1.83767e-238,1.63857e-238,-9.10606e-239,5.65035e-239,-7.68149e-239,-8.7145e-239,
2.82361e-238,-2.51769e-238,1.39916e-238,-8.68187e-239,1.18028e-238,1.339e-238,
8.2446e-239,-7.35135e-239,4.08538e-239,-2.535e-239,3.44626e-239,3.90971e-239,
3.15679e-238,-2.81477e-238,1.56426e-238,-9.7063e-239,1.31954e-238,1.497e-238,
2.52765e-238,-2.25379e-238,1.25251e-238,-7.77186e-239,1.05656e-238,1.19865e-238,
-3.14735e-238,2.80635e-238,-1.55958e-238,9.67726e-239,-1.3156e-238,-1.49252e-238,
1.28679e-239,-1.14738e-239,6.37634e-240,-3.95655e-240,5.37881e-240,6.10215e-240,
1.26287e-238,-1.12604e-238,6.25779e-239,-3.88298e-239,5.27881e-239,5.9887e-239,
-2.95937e-238,2.63874e-238,-1.46643e-238,9.09928e-239,-1.23702e-238,-1.40338e-238,
7.16253e-239,-6.38651e-239,3.54919e-239,-2.20229e-239,2.99395e-239,3.39658e-239,
-3.3312e-238,2.97028e-238,-1.65068e-238,1.02426e-238,-1.39245e-238,-1.5797e-238,
-2.42814e-238,2.16507e-238,-1.2032e-238,7.4659e-239,-1.01497e-238,-1.15146e-238,
1.63777e-238,-1.46032e-238,8.11549e-239,-5.0357e-239,6.84589e-239,7.76652e-239,
-2.28198e-238,2.03474e-238,-1.13077e-238,7.0165e-239,-9.53874e-239,-1.08215e-238,
1.58994e-238,-1.41768e-238,7.8785e-239,-4.88865e-239,6.64598e-239,7.53973e-239,
-1.21442e-238,1.08285e-238,-6.01774e-239,3.73404e-239,-5.07631e-239,-5.75898e-239,
-2.66269e-239,2.37421e-239,-1.31942e-239,8.18709e-240,-1.11301e-239,-1.26269e-239,
2.31782e-238,-2.0667e-238,1.14853e-238,-7.12669e-239,9.68854e-239,1.09914e-238,
1.37528e-239,-1.22628e-239,6.81483e-240,-4.22863e-240,5.7487e-240,6.52179e-240,
1.73814e-238,-1.54982e-238,8.61286e-239,-5.34432e-239,7.26545e-239,8.24251e-239,
1.14353e-238,-1.01964e-238,5.66645e-239,-3.51606e-239,4.77998e-239,5.4228e-239,
5.54694e-240,-4.94596e-240,2.74863e-240,-1.70554e-240,2.31863e-240,2.63044e-240,
-2.42591e-238,2.16307e-238,-1.20209e-238,7.45903e-239,-1.01403e-238,-1.1504e-238,
-3.37868e-238,3.01262e-238,-1.67421e-238,1.03885e-238,-1.41229e-238,-1.60222e-238,
1.93313e-238,-1.72369e-238,9.57909e-239,-5.94387e-239,8.08052e-239,9.16719e-239,
4.48946e-238,-4.00305e-238,2.22463e-238,-1.38039e-238,1.8766e-238,2.12897e-238,
1.1346e-238,-1.01167e-238,5.6222e-239,-3.4886e-239,4.74266e-239,5.38045e-239,
2.82578e-238,-2.51962e-238,1.40023e-238,-8.68852e-239,1.18118e-238,1.34002e-238,
-1.45285e-238,1.29544e-238,-7.19918e-239,4.46713e-239,-6.07293e-239,-6.88962e-239,
-3.80247e-238,3.39049e-238,-1.88421e-238,1.16916e-238,-1.58944e-238,-1.80319e-238,
-1.0027e-238,8.94063e-239,-4.9686e-239,3.08304e-239,-4.1913e-239,-4.75495e-239,
2.38089e-238,-2.12293e-238,1.17978e-238,-7.3206e-239,9.95215e-239,1.12905e-238,
-3.81831e-238,3.40462e-238,-1.89206e-238,1.17403e-238,-1.59606e-238,-1.8107e-238,
-2.85291e-238,2.54382e-238,-1.41368e-238,8.77196e-239,-1.19252e-238,-1.35289e-238,
-3.09681e-238,2.76129e-238,-1.53454e-238,9.52189e-239,-1.29447e-238,-1.46855e-238,
-4.16571e-238,3.71438e-238,-2.0642e-238,1.28085e-238,-1.74128e-238,-1.97544e-238,
-1.71923e-238,1.53296e-238,-8.51916e-239,5.28618e-239,-7.18641e-239,-8.15284e-239,
-1.89062e-238,1.68578e-238,-9.36842e-239,5.81315e-239,-7.90281e-239,-8.96558e-239,
2.09398e-238,-1.86711e-238,1.03761e-238,-6.43844e-239,8.75288e-239,9.92996e-239,
-1.91534e-238,1.70782e-238,-9.49093e-239,5.88916e-239,-8.00615e-239,-9.08281e-239,
-2.12861e-238,1.89798e-238,-1.05477e-238,6.54491e-239,-8.89761e-239,-1.00942e-238,
-1.69365e-238,1.51015e-238,-8.39241e-239,5.20753e-239,-7.07949e-239,-8.03154e-239,
-2.93354e-238,2.61571e-238,-1.45363e-238,9.01986e-239,-1.22622e-238,-1.39113e-238,
-1.95065e-238,1.73931e-238,-9.66589e-239,5.99773e-239,-8.15374e-239,-9.25025e-239,
6.92329e-239,-6.17319e-239,3.43064e-239,-2.12873e-239,2.89395e-239,3.28312e-239,
2.70376e-238,-2.41082e-238,1.33977e-238,-8.31336e-239,1.13018e-238,1.28216e-238,
7.51346e-239,-6.69942e-239,3.72308e-239,-2.31019e-239,3.14064e-239,3.56299e-239,
-3.57095e-238,3.18406e-238,-1.76949e-238,1.09797e-238,-1.49266e-238,-1.6934e-238,
2.75074e-238,-2.45271e-238,1.36305e-238,-8.45779e-239,1.14981e-238,1.30444e-238,
-1.53913e-238,1.37237e-238,-7.62673e-239,4.73242e-239,-6.43359e-239,-7.29878e-239,
1.0393e-238,-9.26701e-239,5.14998e-239,-3.19558e-239,4.34431e-239,4.92853e-239,
2.72058e-238,-2.42582e-238,1.34811e-238,-8.36506e-239,1.13721e-238,1.29014e-238,
-2.86389e-238,2.5536e-238,-1.41912e-238,8.80571e-239,-1.19711e-238,-1.3581e-238,
-1.97621e-238,1.7621e-238,-9.79257e-239,6.07633e-239,-8.2606e-239,-9.37148e-239,
1.40485e-238,-1.25264e-238,6.96135e-239,-4.31955e-239,5.8723e-239,6.66201e-239,
-1.88081e-238,1.67704e-238,-9.31984e-239,5.78301e-239,-7.86183e-239,-8.91909e-239,
2.86245e-238,-2.55232e-238,1.41841e-238,-8.80127e-239,1.19651e-238,1.35741e-238,
2.63401e-238,-2.34863e-238,1.30521e-238,-8.0989e-239,1.10102e-238,1.24909e-238,
3.69609e-238,-3.29564e-238,1.83149e-238,-1.13645e-238,1.54497e-238,1.75274e-238,
-7.0537e-239,6.28947e-239,-3.49526e-239,2.16883e-239,-2.94846e-239,-3.34497e-239,
-1.05307e-238,9.38975e-239,-5.21819e-239,3.23791e-239,-4.40185e-239,-4.9938e-239,
-4.16627e-238,3.71488e-238,-2.06448e-238,1.28102e-238,-1.74151e-238,-1.97571e-238,
-1.23954e-238,1.10524e-238,-6.14218e-239,3.81125e-239,-5.18128e-239,-5.87806e-239,
-2.66105e-238,2.37274e-238,-1.31861e-238,8.18202e-239,-1.11232e-238,-1.26191e-238,
3.74608e-238,-3.34022e-238,1.85627e-238,-1.15182e-238,1.56587e-238,1.77645e-238,
5.98696e-239,-5.3383e-239,2.96667e-239,-1.84083e-239,2.50256e-239,2.8391e-239,
-1.96512e-238,1.75221e-238,-9.73759e-239,6.04222e-239,-8.21422e-239,-9.31887e-239,
4.56395e-238,-4.06948e-238,2.26154e-238,-1.4033e-238,1.90774e-238,2.16429e-238,
-1.12716e-238,1.00504e-238,-5.58532e-239,3.46572e-239,-4.71154e-239,-5.34515e-239,
9.51109e-239,-8.48062e-239,4.71295e-239,-2.92441e-239,3.97565e-239,4.5103e-239,
-1.62807e-238,1.45167e-238,-8.06742e-239,5.00587e-239,-6.80534e-239,-7.72052e-239,
3.20473e-239,-2.85752e-239,1.58802e-239,-9.85371e-240,1.33958e-239,1.51973e-239,
-3.83413e-238,3.41873e-238,-1.8999e-238,1.1789e-238,-1.60267e-238,-1.8182e-238,
2.87828e-239,-2.56643e-239,1.42625e-239,-8.84994e-240,1.20312e-239,1.36492e-239,
-2.6415e-238,2.35531e-238,-1.30892e-238,8.12192e-239,-1.10415e-238,-1.25264e-238,
2.83259e-238,-2.5257e-238,1.40361e-238,-8.70948e-239,1.18403e-238,1.34326e-238,
-2.12585e-238,1.89553e-238,-1.05341e-238,6.53644e-239,-8.8861e-239,-1.00811e-238,
1.71378e-238,-1.5281e-238,8.49214e-239,-5.26941e-239,7.16362e-239,8.12698e-239,
3.06302e-239,-2.73115e-239,1.51779e-239,-9.41797e-240,1.28035e-239,1.45253e-239,
-1.62281e-238,1.44699e-238,-8.04139e-239,4.98972e-239,-6.78338e-239,-7.6956e-239,
-1.19694e-238,1.06726e-238,-5.9311e-239,3.68027e-239,-5.00323e-239,-5.67606e-239,
3.27746e-239,-2.92237e-239,1.62405e-239,-1.00773e-239,1.36998e-239,1.55422e-239,
1.95972e-238,-1.7474e-238,9.71086e-239,-6.02563e-239,8.19167e-239,9.29329e-239,
7.98299e-239,-7.11808e-239,3.95575e-239,-2.45456e-239,3.3369e-239,3.78565e-239,
-7.30654e-239,6.51491e-239,-3.62055e-239,2.24657e-239,-3.05414e-239,-3.46487e-239,
-3.08163e-238,2.74775e-238,-1.52702e-238,9.47521e-239,-1.28813e-238,-1.46135e-238,
-1.57445e-239,1.40386e-239,-7.80172e-240,4.84101e-240,-6.58121e-240,-7.46625e-240,
2.37359e-238,-2.11643e-238,1.17617e-238,-7.29817e-239,9.92166e-239,1.12559e-238,
2.97631e-238,-2.65385e-238,1.47483e-238,-9.15138e-239,1.2441e-238,1.41141e-238,
-4.28851e-239,3.82388e-239,-2.12505e-239,1.3186e-239,-1.79261e-239,-2.03367e-239,
1.59099e-238,-1.41861e-238,7.88369e-239,-4.89186e-239,6.65035e-239,7.54469e-239,
-2.26417e-238,2.01886e-238,-1.12194e-238,6.96172e-239,-9.46426e-239,-1.0737e-238,
2.15941e-238,-1.92545e-238,1.07003e-238,-6.6396e-239,9.02635e-239,1.02402e-238,
2.92903e-238,-2.61168e-238,1.4514e-238,-9.00599e-239,1.22434e-238,1.38899e-238,
4.04214e-238,-3.6042e-238,2.00297e-238,-1.24285e-238,1.68962e-238,1.91684e-238,
-1.6889e-238,1.50591e-238,-8.36886e-239,5.19291e-239,-7.05962e-239,-8.00899e-239,
3.44652e-239,-3.07311e-239,1.70782e-239,-1.05971e-239,1.44065e-239,1.63439e-239,
4.53653e-239,-4.04503e-239,2.24795e-239,-1.39486e-239,1.89628e-239,2.15129e-239,
-3.06132e-238,2.72965e-238,-1.51695e-238,9.41277e-239,-1.27964e-238,-1.45172e-238,
-5.61697e-239,5.0084e-239,-2.78333e-239,1.72707e-239,-2.3479e-239,-2.66365e-239,
2.75775e-238,-2.45896e-238,1.36653e-238,-8.47936e-239,1.15275e-238,1.30777e-238,
-2.68905e-238,2.39771e-238,-1.33248e-238,8.26812e-239,-1.12403e-238,-1.27519e-238,
-1.08946e-238,9.71424e-239,-5.39852e-239,3.34981e-239,-4.55397e-239,-5.16638e-239,
-2.63206e-238,2.34689e-238,-1.30425e-238,8.09291e-239,-1.10021e-238,-1.24816e-238,
3.20632e-239,-2.85893e-239,1.5888e-239,-9.85859e-240,1.34025e-239,1.52048e-239,
1.29178e-238,-1.15183e-238,6.40107e-239,-3.97189e-239,5.39968e-239,6.12582e-239,
2.54898e-238,-2.27281e-238,1.26308e-238,-7.83745e-239,1.06548e-238,1.20876e-238,
1.03879e-238,-9.26246e-239,5.14745e-239,-3.19402e-239,4.34217e-239,4.92611e-239,
2.89351e-239,-2.58001e-239,1.4338e-239,-8.89677e-240,1.20949e-239,1.37214e-239,
8.88879e-239,-7.92574e-239,4.40459e-239,-2.73307e-239,3.71553e-239,4.21519e-239,
2.56523e-238,-2.2873e-238,1.27113e-238,-7.88742e-239,1.07227e-238,1.21647e-238,
-2.58159e-238,2.30189e-238,-1.27923e-238,7.9377e-239,-1.07911e-238,-1.22423e-238,
-4.79853e-239,4.27863e-239,-2.37778e-239,1.47542e-239,-2.00579e-239,-2.27553e-239,
3.55084e-238,-3.16612e-238,1.75952e-238,-1.09179e-238,1.48426e-238,1.68386e-238,
3.13802e-238,-2.79804e-238,1.55496e-238,-9.64859e-239,1.3117e-238,1.4881e-238,
-2.78721e-238,2.48523e-238,-1.38112e-238,8.56994e-239,-1.16506e-238,-1.32174e-238,
-1.28599e-238,1.14666e-238,-6.37239e-239,3.95409e-239,-5.37548e-239,-6.09837e-239,
4.08801e-239,-3.6451e-239,2.0257e-239,-1.25696e-239,1.7088e-239,1.9386e-239,
-1.09933e-238,9.80225e-239,-5.44743e-239,3.38016e-239,-4.59523e-239,-5.21319e-239,
1.59736e-238,-1.42429e-238,7.91526e-239,-4.91145e-239,6.67698e-239,7.5749e-239,
2.90667e-238,-2.59175e-238,1.44032e-238,-8.93724e-239,1.21499e-238,1.37838e-238,
-6.25617e-239,5.57835e-239,-3.10007e-239,1.92361e-239,-2.61509e-239,-2.96677e-239,
3.50533e-239,-3.12555e-239,1.73697e-239,-1.0778e-239,1.46524e-239,1.66228e-239,
6.51464e-239,-5.80882e-239,3.22815e-239,-2.00308e-239,2.72313e-239,3.08934e-239,
-2.3774e-239,2.11982e-239,-1.17806e-239,7.30989e-240,-9.93758e-240,-1.1274e-239,
3.09398e-238,-2.75877e-238,1.53314e-238,-9.51318e-239,1.29329e-238,1.46721e-238,
9.15536e-239,-8.16343e-239,4.53668e-239,-2.81503e-239,3.82696e-239,4.34161e-239,
4.06649e-238,-3.62591e-238,2.01504e-238,-1.25034e-238,1.6998e-238,1.92839e-238,
-3.0883e-238,2.7537e-238,-1.53032e-238,9.49572e-239,-1.29092e-238,-1.46452e-238,
1.77521e-238,-1.58288e-238,8.79657e-239,-5.45831e-239,7.42042e-239,8.41832e-239,
-2.60086e-238,2.31907e-238,-1.28878e-238,7.99696e-239,-1.08716e-238,-1.23337e-238,
3.91038e-238,-3.48671e-238,1.93768e-238,-1.20234e-238,1.63454e-238,1.85436e-238,
1.32339e-238,-1.18001e-238,6.55767e-239,-4.06907e-239,5.53178e-239,6.27569e-239,
-8.61901e-239,7.68519e-239,-4.27091e-239,2.65012e-239,-3.60276e-239,-4.08726e-239,
-4.32508e-239,3.85648e-239,-2.14317e-239,1.32985e-239,-1.80789e-239,-2.05101e-239,
-3.051e-238,2.72044e-238,-1.51184e-238,9.38101e-239,-1.27532e-238,-1.44683e-238,
-2.93932e-238,2.62086e-238,-1.4565e-238,9.03763e-239,-1.22864e-238,-1.39387e-238,
-3.21527e-238,2.86692e-238,-1.59324e-238,9.88612e-239,-1.34399e-238,-1.52473e-238,
-9.58047e-240,8.54248e-240,-4.74734e-240,2.94574e-240,-4.00465e-240,-4.5432e-240,
2.40758e-238,-2.14673e-238,1.19301e-238,-7.40266e-239,1.00637e-238,1.14171e-238,
1.64306e-238,-1.46505e-238,8.14173e-239,-5.05198e-239,6.86803e-239,7.79164e-239,
-4.26664e-238,3.80437e-238,-2.11421e-238,1.31188e-238,-1.78346e-238,-2.0233e-238,
-2.94044e-238,2.62186e-238,-1.45705e-238,9.04109e-239,-1.22911e-238,-1.3944e-238,
-1.06011e-238,9.45256e-239,-5.2531e-239,3.25957e-239,-4.43129e-239,-5.02721e-239,
1.8017e-238,-1.6065e-238,8.92783e-239,-5.53976e-239,7.53114e-239,8.54393e-239,
1.39991e-238,-1.24824e-238,6.93687e-239,-4.30436e-239,5.85166e-239,6.63859e-239,
-4.07821e-238,3.63636e-238,-2.02084e-238,1.25394e-238,-1.7047e-238,-1.93395e-238,
-3.79638e-238,3.38507e-238,-1.88119e-238,1.16729e-238,-1.58689e-238,-1.8003e-238,
2.12582e-238,-1.8955e-238,1.05339e-238,-6.53635e-239,8.88598e-239,1.0081e-238,
-1.46308e-238,1.30457e-238,-7.24989e-239,4.49859e-239,-6.11571e-239,-6.93815e-239,
4.62372e-239,-4.12276e-239,2.29115e-239,-1.42167e-239,1.93272e-239,2.19263e-239,
-1.95234e-238,1.74082e-238,-9.67429e-239,6.00294e-239,-8.16082e-239,-9.25829e-239,
3.46449e-239,-3.08913e-239,1.71673e-239,-1.06524e-239,1.44816e-239,1.64291e-239,
2.8886e-238,-2.57563e-238,1.43136e-238,-8.88167e-239,1.20744e-238,1.36981e-238,
-1.4782e-239,1.31805e-239,-7.32483e-240,4.54509e-240,-6.17892e-240,-7.00986e-240,
-3.25252e-238,2.90013e-238,-1.6117e-238,1.00006e-238,-1.35956e-238,-1.54239e-238,
-3.36222e-238,2.99794e-238,-1.66605e-238,1.03379e-238,-1.40541e-238,-1.59441e-238,
1.73452e-238,-1.5466e-238,8.59494e-239,-5.3332e-239,7.25033e-239,8.22535e-239,
-7.38879e-239,6.58826e-239,-3.66131e-239,2.27186e-239,-3.08853e-239,-3.50387e-239,
-4.22788e-238,3.76982e-238,-2.09501e-238,1.29996e-238,-1.76726e-238,-2.00492e-238,
-2.49446e-238,2.2242e-238,-1.23606e-238,7.66982e-239,-1.04269e-238,-1.18291e-238,
1.93653e-239,-1.72672e-239,9.59593e-240,-5.95432e-240,8.09473e-240,9.1833e-240,
5.97237e-239,-5.32529e-239,2.95944e-239,-1.83635e-239,2.49646e-239,2.83218e-239,
-3.41603e-238,3.04592e-238,-1.69272e-238,1.05034e-238,-1.4279e-238,-1.61993e-238,
-1.48372e-238,1.32297e-238,-7.35215e-239,4.56204e-239,-6.20197e-239,-7.03601e-239,
-4.82458e-238,4.30186e-238,-2.39069e-238,1.48343e-238,-2.01668e-238,-2.28789e-238,
-1.69123e-238,1.50799e-238,-8.38042e-239,5.20009e-239,-7.06937e-239,-8.02006e-239,
1.99412e-238,-1.77807e-238,9.8813e-239,-6.13139e-239,8.33546e-239,9.45641e-239,
3.93703e-238,-3.51047e-238,1.95089e-238,-1.21053e-238,1.64569e-238,1.867e-238,
1.14394e-238,-1.02e-238,5.66849e-239,-3.51732e-239,4.7817e-239,5.42474e-239,
-2.05931e-238,1.8362e-238,-1.02044e-238,6.33185e-239,-8.60797e-239,-9.76556e-239,
-1.45817e-238,1.30019e-238,-7.22557e-239,4.4835e-239,-6.09519e-239,-6.91487e-239,
-4.04944e-239,3.6107e-239,-2.00659e-239,1.2451e-239,-1.69267e-239,-1.9203e-239,
4.51584e-238,-4.02658e-238,2.2377e-238,-1.3885e-238,1.88763e-238,2.14148e-238,
1.98497e-238,-1.76991e-238,9.83598e-239,-6.10327e-239,8.29722e-239,9.41303e-239,
-2.64955e-238,2.36249e-238,-1.31291e-238,8.14667e-239,-1.10752e-238,-1.25645e-238,
-2.49116e-238,2.22126e-238,-1.23442e-238,7.65966e-239,-1.04131e-238,-1.18134e-238,
-9.40224e-239,8.38356e-239,-4.65902e-239,2.89094e-239,-3.93015e-239,-4.45868e-239,
1.99274e-238,-1.77684e-238,9.87445e-239,-6.12714e-239,8.32968e-239,9.44985e-239,
-4.89596e-239,4.36551e-239,-2.42606e-239,1.50538e-239,-2.04652e-239,-2.32173e-239,
-4.9401e-239,4.40487e-239,-2.44793e-239,1.51895e-239,-2.06497e-239,-2.34267e-239,
-3.46351e-238,3.08826e-238,-1.71625e-238,1.06494e-238,-1.44775e-238,-1.64245e-238,
-2.04628e-238,1.82457e-238,-1.01398e-238,6.29176e-239,-8.55347e-239,-9.70374e-239,
-4.11188e-239,3.66638e-239,-2.03753e-239,1.2643e-239,-1.71877e-239,-1.94991e-239,
1.3852e-238,-1.23512e-238,6.86397e-239,-4.25912e-239,5.79016e-239,6.56882e-239,
-3.8003e-238,3.38856e-238,-1.88313e-238,1.16849e-238,-1.58853e-238,-1.80216e-238,
-1.259e-238,1.12259e-238,-6.23862e-239,3.87109e-239,-5.26264e-239,-5.97035e-239,
-1.96569e-238,1.75272e-238,-9.74041e-239,6.04397e-239,-8.2166e-239,-9.32157e-239,
-7.45782e-239,6.6498e-239,-3.69551e-239,2.29308e-239,-3.11738e-239,-3.5366e-239,
7.84856e-239,-6.99822e-239,3.88914e-239,-2.41323e-239,3.28071e-239,3.7219e-239,
6.85812e-239,-6.11508e-239,3.39835e-239,-2.10869e-239,2.8667e-239,3.25222e-239,
1.74192e-238,-1.55319e-238,8.63159e-239,-5.35594e-239,7.28125e-239,8.26043e-239,
-3.56173e-238,3.17583e-238,-1.76491e-238,1.09514e-238,-1.48881e-238,-1.68902e-238,
-1.142e-238,1.01827e-238,-5.65885e-239,3.51134e-239,-4.77357e-239,-5.41551e-239,
-7.18861e-239,6.40976e-239,-3.56211e-239,2.21031e-239,-3.00485e-239,-3.40894e-239,
4.65048e-239,-4.14663e-239,2.30442e-239,-1.4299e-239,1.94391e-239,2.20532e-239,
1.62706e-238,-1.45078e-238,8.06246e-239,-5.00279e-239,6.80115e-239,7.71577e-239,
3.65984e-238,-3.26332e-238,1.81353e-238,-1.12531e-238,1.52982e-238,1.73555e-238,
2.79302e-238,-2.49042e-238,1.384e-238,-8.58781e-239,1.16749e-238,1.32449e-238,
2.45084e-238,-2.1853e-238,1.21444e-238,-7.53567e-239,1.02445e-238,1.16222e-238,
-5.5749e-239,4.97089e-239,-2.76249e-239,1.71414e-239,-2.33032e-239,-2.6437e-239,
5.89286e-239,-5.2544e-239,2.92004e-239,-1.8119e-239,2.46323e-239,2.79448e-239,
1.54765e-238,-1.37997e-238,7.66893e-239,-4.75861e-239,6.46919e-239,7.33916e-239,
5.93535e-239,-5.29229e-239,2.9411e-239,-1.82496e-239,2.48099e-239,2.81463e-239,
-3.43567e-238,3.06344e-238,-1.70245e-238,1.05638e-238,-1.43612e-238,-1.62924e-238,
