-1.25714e-164,-1.94963e-164,2.25374e-164,-1.04526e-164,-3.54073e-164,2.80834e-164,1.63523e-165,8.2462e-165,-1.20465e-164,3.43937e-164,-3.85375e-165,-1.134e-165,4.27964e-164,7.0805e-165,-3.1747e-164,2.72416e-164,-9.03145e-165,1.5209,0.0396071,1.54798,-0.816418,-1.39845,-0.197619,1.56328,-0.82585,1.09173,1.64655,-0.795848,0.381238,0.450741,-0.0909596,0.712558,-0.807728,0.908327,0.142617,
5.05818e-165,7.84445e-165,-9.06806e-165,4.20566e-165,1.42463e-164,-1.12995e-164,-6.57946e-166,-3.31791e-165,4.84696e-165,-1.38385e-164,1.55058e-165,4.56271e-166,-1.72194e-164,-2.84888e-165,1.27736e-164,-1.09608e-164,3.63386e-165,0.849322,-0.160264,1.66948,0.360568,1.06328,0.963405,0.138259,-1.52954,-1.47476,-0.430205,0.116961,-0.346154,-0.325621,0.918358,0.417055,-1.11709,-0.13683,0.223431,
1.99489e-165,3.09377e-165,-3.57634e-165,1.65867e-165,5.6186e-165,-4.45641e-165,-2.59487e-166,-1.30855e-165,1.91159e-165,-5.45775e-165,6.11531e-166,1.79948e-166,-6.79114e-165,-1.12357e-165,5.03777e-165,-4.32282e-165,1.43315e-165,-1.47977,0.0351174,0.604354,0.227893,1.50035,-1.55449,1.3729,1.0917,-0.576544,-1.47158,0.978248,0.634324,0.0119615,-0.151129,0.821818,-1.26593,-0.332739,0.148506,
-1.17225e-164,-1.81798e-164,2.10155e-164,-9.74675e-165,-3.30163e-164,2.6187e-164,1.52481e-165,7.68935e-165,-1.1233e-164,3.20712e-164,-3.59351e-165,-1.05742e-165,3.99065e-164,6.60237e-165,-2.96032e-164,2.5402e-164,-8.42158e-165,0.743159,-1.4112,-0.768059,0.851863,1.14757,1.57632,-0.697055,-1.47478,-1.44217,-1.71549,-0.370939,-1.65539,0.168207,-0.995707,1.08441,0.133599,-1.5703,0.671786,
-1.22614e-164,-1.90155e-164,2.19817e-164,-1.01948e-164,-3.45342e-164,2.73909e-164,1.59491e-165,8.04286e-165,-1.17494e-164,3.35456e-164,-3.75872e-165,-1.10604e-165,4.17411e-164,6.9059e-165,-3.09642e-164,2.65698e-164,-8.80875e-165,0.878731,-0.283301,1.39226,0.109131,-1.54073,1.43195,0.4457,-0.576578,0.939668,-0.356805,-0.24255,0.0140594,-1.53303,-0.446671,0.890253,1.61917,-0.416409,1.16398,
-3.28946e-165,-5.10143e-165,5.89718e-165,-2.73504e-165,-9.26473e-165,7.34835e-165,4.27878e-166,2.15771e-165,-3.15209e-165,8.99951e-165,-1.00838e-165,-2.96724e-166,1.11982e-164,1.85269e-165,-8.30698e-165,7.12807e-165,-2.36318e-165,0.786582,1.03945,-1.49563,-1.24939,0.951184,1.66579,0.52941,-1.4422,1.23975,-0.438357,-0.186335,1.31591,-1.28977,-0.56828,-0.0231204,0.621211,-1.67372,0.710174,
1.20011e-165,1.86119e-165,-2.15151e-165,9.97844e-166,3.38012e-165,-2.68095e-165,-1.56106e-166,-7.87214e-166,1.15e-165,-3.28335e-165,3.67893e-166,1.08256e-166,-4.08551e-165,-6.75931e-166,3.03069e-165,-2.60058e-165,8.62177e-166,-1.18698,-0.551027,1.52278,-1.48129,-1.17587,-0.213801,-1.29844,0.939643,1.09385,-0.303623,-0.198536,1.16066,-1.65392,-0.171786,1.22982,-1.64944,-0.2754,0.607546,
-1.45136e-164,-2.25084e-164,2.60193e-164,-1.20675e-164,-4.08775e-164,3.24221e-164,1.88787e-165,9.5202e-165,-1.39076e-164,3.97073e-164,-4.44913e-165,-1.30919e-165,4.94082e-164,8.1744e-165,-3.66518e-164,3.14502e-164,-1.04268e-164,-0.251792,0.777275,-0.902523,-0.0951411,0.31201,-1.19664,1.18328,1.23973,1.32618,0.440493,0.0549064,0.147569,1.09753,0.338567,1.08441,0.494901,-1.36727,-1.29057,
-1.43983e-164,-2.23295e-164,2.58125e-164,-1.19715e-164,-4.05526e-164,3.21644e-164,1.87286e-165,9.44453e-165,-1.3797e-164,3.93917e-164,-4.41377e-165,-1.29879e-165,4.90155e-164,8.10942e-165,-3.63605e-164,3.12003e-164,-1.03439e-164,0.143556,1.19641,-1.283,0.784835,0.0272383,-1.24787,-0.168438,1.09382,0.291943,0.983773,-1.70511,0.786094,-1.32259,0.47206,-1.65457,-0.615187,-0.566338,0.438503,
2.08578e-165,3.23472e-165,-3.73929e-165,1.73424e-165,5.87458e-165,-4.65944e-165,-2.71309e-166,-1.36816e-165,1.99868e-165,-5.70641e-165,6.39393e-166,1.88147e-166,-7.10055e-165,-1.17476e-165,5.26729e-165,-4.51977e-165,1.49845e-165,-1.46809,-0.642769,1.41455,-1.75057,0.422384,-0.920798,-0.436993,1.32616,-1.43314,-1.60714,-0.923926,0.647203,-0.639065,0.818656,1.62697,0.822826,-0.392516,1.37284,
-1.02522e-164,-1.58996e-164,1.83797e-164,-8.52427e-165,-2.88753e-164,2.29025e-164,1.33356e-165,6.72492e-165,-9.82409e-165,2.80487e-164,-3.1428e-165,-9.24796e-166,3.49012e-164,5.77427e-165,-2.58903e-164,2.2216e-164,-7.36531e-165,-0.27674,1.32447,0.236524,-0.08866,1.46856,1.68952,1.05931,0.291928,-0.790932,-0.903704,0.255364,-0.0941187,-0.128408,-0.59296,0.480283,-0.740034,0.678548,-0.685272,
7.90522e-165,1.22598e-164,-1.41721e-164,6.57286e-165,2.2265e-164,-1.76596e-164,-1.02828e-165,-5.18542e-165,7.57512e-165,-2.16276e-164,2.42333e-165,7.13087e-166,-2.69115e-164,-4.4524e-165,1.99634e-164,-1.71302e-164,5.67921e-165,-0.769013,-0.341004,0.932891,0.0639867,1.43633,-0.00284694,-1.72911,-1.43316,0.0814833,1.19985,0.692162,-1.72663,-1.19577,0.884328,1.26981,-0.655549,1.25565,1.31874,
7.80041e-165,1.20972e-164,-1.39842e-164,6.48571e-165,2.19698e-164,-1.74254e-164,-1.01464e-165,-5.11667e-165,7.47468e-165,-2.13409e-164,2.3912e-165,7.03632e-166,-2.65547e-164,-4.39336e-165,1.96987e-164,-1.69031e-164,5.60391e-165,-0.644698,-0.817935,-0.500896,-0.35104,-0.10286,-0.427172,-1.0779,-0.790913,-1.14878,0.262331,0.218444,0.419234,-1.28639,0.723535,-0.335183,0.245829,-1.01634,1.11479,
-1.48563e-164,-2.30398e-164,2.66337e-164,-1.23524e-164,-4.18427e-164,3.31877e-164,1.93244e-165,9.74498e-165,-1.42359e-164,4.06449e-164,-4.55418e-165,-1.34011e-165,5.05748e-164,8.36741e-165,-3.75172e-164,3.21928e-164,-1.0673e-164,-1.50801,0.472149,-0.0710703,1.38172,-1.26512,0.971187,-1.64126,0.0814664,-1.39587,0.584518,0.149814,-1.48674,-1.04958,-1.33775,1.56781,-0.416699,1.02491,-0.950403,
-2.41047e-165,-3.73827e-165,4.32138e-165,-2.00421e-165,-6.78908e-165,5.38478e-165,3.13544e-166,1.58115e-165,-2.30982e-165,6.59473e-165,-7.38927e-166,-2.17436e-166,8.20589e-165,1.35763e-165,-6.08726e-165,5.22337e-165,-1.73171e-165,0.540498,0.38618,0.6847,1.57187,0.40945,-0.913132,0.213367,-1.1488,-1.68703,-0.829673,0.056991,0.0778056,-1.3987,0.760381,1.34074,1.14481,-1.16001,-0.587333,
-3.20065e-165,-4.96371e-165,5.73797e-165,-2.6612e-165,-9.01461e-165,7.14996e-165,4.16326e-166,2.09946e-165,-3.067e-165,8.75654e-165,-9.81154e-166,-2.88713e-166,1.08959e-164,1.80268e-165,-8.08271e-165,6.93563e-165,-2.29938e-165,0.31915,1.50592,-1.09235,0.83147,-0.000140496,-1.65005,0.29368,-1.39587,0.806833,-0.986737,0.154718,-1.45835,-0.468102,-1.51592,0.46018,-0.561365,-1.36122,-1.55384,
-1.28327e-164,-1.99016e-164,2.30059e-164,-1.06699e-164,-3.61433e-164,2.86672e-164,1.66923e-165,8.41761e-165,-1.22969e-164,3.51086e-164,-3.93385e-165,-1.15757e-165,4.3686e-164,7.22768e-165,-3.2407e-164,2.78078e-164,-9.21919e-165,-0.117709,-1.62554,1.57255,-0.912764,-1.31589,-0.821981,1.25807,-1.68699,1.59186,0.413903,-1.49297,-0.893383,-0.607729,-1.11625,-1.02763,-0.935288,-0.891895,1.28286,
-1.20221e-164,-1.86445e-164,2.15527e-164,-9.99589e-165,-3.38603e-164,2.68564e-164,1.56379e-165,7.8859e-165,-1.15201e-164,3.28909e-164,-3.68537e-165,-1.08445e-165,4.09265e-164,6.77113e-165,-3.03599e-164,2.60513e-164,-8.63684e-165,1.44245,0.362427,0.0693017,0.0540005,-0.670677,-1.156,1.25382,0.806803,-0.576756,0.735413,1.24452,-1.55734,0.558401,-1.63849,-0.396846,1.20864,-1.57911,0.980104,
5.72748e-165,8.88242e-165,-1.02679e-164,4.76215e-165,1.61314e-164,-1.27947e-164,-7.45005e-166,-3.75693e-165,5.48831e-165,-1.56696e-164,1.75575e-165,5.16644e-166,-1.94979e-164,-3.22584e-165,1.44638e-164,-1.24111e-164,4.11469e-165,-0.0478545,0.760931,1.51781,1.00302,-0.51083,1.10937,-0.806688,1.59184,-1.74033,0.703234,-0.339754,1.24372,1.659,-0.0701982,1.55448,-1.22859,-0.892744,1.45714,
1.13432e-164,1.75915e-164,-2.03355e-164,9.43137e-165,3.1948e-164,-2.53397e-164,-1.47547e-165,-7.44055e-165,1.08695e-164,-3.10334e-164,3.47724e-165,1.02321e-165,-3.86152e-164,-6.38873e-165,2.86454e-164,-2.45801e-164,8.14908e-165,-1.31012,-1.11519,-0.420033,1.27061,0.260813,0.0709712,0.517833,-0.576729,-0.883313,1.34216,-0.127616,1.18462,0.459739,1.27288,-1.3998,-1.44981,0.553781,-1.56497,
-6.84718e-166,-1.06189e-165,1.22753e-165,-5.69314e-166,-1.9285e-165,1.5296e-165,8.90651e-167,4.4914e-166,-6.56125e-166,1.8733e-165,-2.09899e-166,-6.17647e-167,2.33096e-165,3.85648e-166,-1.72914e-165,1.48375e-165,-4.91909e-166,-0.531848,1.0851,-0.185526,1.08885,1.59952,0.27889,0.833451,-1.74031,-0.392952,-0.0749844,-0.707509,1.07707,0.34954,0.860274,1.54864,-0.0841844,-0.264357,1.27184,
-6.28985e-165,-9.75458e-165,1.12761e-164,-5.22974e-165,-1.77153e-164,1.4051e-164,8.18156e-166,4.12582e-165,-6.0272e-165,1.72082e-164,-1.92814e-165,-5.67373e-166,2.14123e-164,3.54258e-165,-1.5884e-164,1.36298e-164,-4.5187e-165,-1.05194,-1.12326,-0.974058,-0.536193,1.4872,1.40675,-1.28134,-0.883346,-1.74681,1.50349,-1.16193,-1.09054,-1.19821,0.595149,0.385702,-0.407519,-0.0379733,-0.215543,
-9.82323e-165,-1.52343e-164,1.76106e-164,-8.1676e-165,-2.76671e-164,2.19442e-164,1.27776e-165,6.44354e-165,-9.41303e-165,2.6875e-164,-3.0113e-165,-8.861e-166,3.34409e-164,5.53266e-165,-2.4807e-164,2.12864e-164,-7.05713e-165,1.04148,1.42309,-0.544854,-0.409784,0.264906,1.63743,-0.423184,-0.392927,0.153583,-0.365704,0.894916,0.43897,1.25981,0.419608,-0.935037,0.654899,0.0937978,-1.48219,
1.58229e-164,2.45388e-164,-2.83665e-164,1.3156e-164,4.4565e-164,-3.53468e-164,-2.05817e-165,-1.0379e-164,1.51621e-164,-4.32892e-164,4.85047e-165,1.42729e-165,-5.38652e-164,-8.91178e-165,3.9958e-164,-3.42873e-164,1.13673e-164,1.32047,1.02616,-1.33961,0.245951,1.10941,-0.376138,0.398638,-1.74684,1.14524,-0.0444779,-1.65067,1.41364,1.35445,1.20668,-1.41803,-1.16183,-0.771696,0.286688,
-6.4606e-165,-1.00194e-164,1.15823e-164,-5.37172e-165,-1.81963e-164,1.44324e-164,8.40367e-166,4.23783e-165,-6.19082e-165,1.76753e-164,-1.98049e-165,-5.82776e-166,2.19936e-164,3.63876e-165,-1.63152e-164,1.39998e-164,-4.64137e-165,-0.184804,0.619161,0.228334,-1.7409,-0.477309,-0.0097656,0.823359,0.15362,0.0814833,-0.293051,0.209579,1.22472,-1.52763,0.815076,0.0187487,0.36181,-0.911644,-0.240301,
-1.26788e-165,-1.96629e-165,2.273e-165,-1.05419e-165,-3.57099e-165,2.83234e-165,1.64921e-166,8.31668e-166,-1.21494e-165,3.46876e-165,-3.88668e-166,-1.14369e-166,4.31622e-165,7.14101e-166,-3.20184e-165,2.74744e-165,-9.10864e-166,-0.249245,-0.571552,1.08435,0.245206,1.04722,-1.62086,-1.36537,1.14524,-0.58026,0.35976,-1.6272,-0.707737,-1.15248,-0.0222132,-0.050517,-1.52939,1.02162,-0.122186,
-7.80882e-165,-1.21103e-164,1.39993e-164,-6.4927e-165,-2.19935e-164,1.74442e-164,1.01574e-165,5.12219e-165,-7.48274e-165,2.13639e-164,-2.39378e-165,-7.04391e-166,2.65833e-164,4.3981e-165,-1.97199e-164,1.69213e-164,-5.60995e-165,0.392931,-0.742649,1.38179,-0.835221,-1.46485,0.580147,0.34138,0.0814664,-1.37686,1.19974,0.939449,0.657332,-0.378972,-1.42875,0.418202,1.18976,-1.40964,-0.766415,
-3.02927e-165,-4.69793e-165,5.43073e-165,-2.51871e-165,-8.53192e-165,6.76712e-165,3.94034e-166,1.98705e-165,-2.90277e-165,8.28768e-165,-9.28618e-166,-2.73254e-166,1.03124e-164,1.70615e-165,-7.64993e-165,6.56426e-165,-2.17626e-165,0.467457,1.0471,-0.49841,0.205053,-0.135519,-1.10455,-0.461959,-0.580223,-1.55111,-1.6584,-0.580996,-1.03787,-0.356211,1.0193,-1.4725,-1.39682,1.62793,-0.010835,
4.69537e-165,7.28178e-165,-8.41763e-165,3.904e-165,1.32245e-164,-1.0489e-164,-6.10753e-166,-3.07992e-165,4.4993e-165,-1.28459e-164,1.43936e-165,4.23544e-166,-1.59843e-164,-2.64454e-165,1.18574e-164,-1.01746e-164,3.37321e-165,-0.148814,-0.593956,0.566304,-0.542674,-1.32925,-0.149217,0.63607,-1.37688,-0.622841,-0.624956,-1.47691,0.141659,1.37837,-0.347312,-0.361536,1.23659,-0.086499,-1.53988,
-6.96378e-166,-1.07997e-165,1.24843e-165,-5.79008e-166,-1.96134e-165,1.55565e-165,9.05818e-167,4.56788e-166,-6.67298e-166,1.9052e-165,-2.13474e-166,-6.28164e-167,2.37066e-165,3.92215e-166,-1.75859e-165,1.50901e-165,-5.00286e-166,1.70095,-0.363718,1.44389,-1.42998,0.730653,-0.324054,-0.566283,-1.55111,1.57869,1.18479,0.553343,0.166777,0.689877,-0.548259,-0.978368,-0.411901,0.712102,0.28047,
1.95859e-165,3.03748e-165,-3.51127e-165,1.62849e-165,5.51637e-165,-4.37533e-165,-2.54765e-166,-1.28474e-165,1.87681e-165,-5.35845e-165,6.00404e-166,1.76674e-166,-6.66758e-165,-1.10312e-165,4.94611e-165,-4.24417e-165,1.40708e-165,1.41984,-1.30451,0.276024,0.397216,1.48667,-1.42271,0.557032,-0.622832,1.42037,1.1954,1.38626,-1.69814,-0.670397,1.56597,0.0285422,1.19706,1.29133,-0.581555,
2.29309e-164,3.55623e-164,-4.11094e-164,1.90661e-164,6.45848e-164,-5.12256e-164,-2.98275e-165,-1.50415e-164,2.19734e-164,-6.27359e-164,7.02944e-165,2.06847e-165,-7.80629e-164,-1.29152e-164,5.79083e-164,-4.969e-164,1.64738e-164,0.215216,-1.06441,0.809935,-1.48681,1.31938,-0.564193,-1.51622,1.5787,0.108135,-1.05229,-0.852479,1.58325,-1.0626,-1.17091,-0.189673,-0.570962,1.6704,1.09811,
-1.15278e-164,-1.78778e-164,2.06665e-164,-9.58489e-165,-3.2468e-164,2.57521e-164,1.49949e-165,7.56166e-165,-1.10464e-164,3.15386e-164,-3.53383e-165,-1.03986e-165,3.92437e-164,6.49272e-165,-2.91116e-164,2.49801e-164,-8.28172e-165,-1.72872,0.51948,-1.25304,-1.20404,-0.799374,0.286025,0.132206,1.42034,0.244478,-0.473384,-1.61948,-0.755018,0.549931,1.30543,-0.224673,1.02882,1.07142,1.20564,
-4.80714e-165,-7.45513e-165,8.61802e-165,-3.99694e-165,-1.35393e-164,1.07387e-164,6.25293e-166,3.15324e-165,-4.60641e-165,1.31517e-164,-1.47362e-165,-4.33626e-166,1.63648e-164,2.70749e-165,-1.21397e-164,1.04168e-164,-3.45351e-165,-1.51735,0.0377272,-1.23925,-0.474793,0.606481,0.836669,-1.2381,0.108125,-1.29011,0.927957,0.521218,1.06588,0.398979,1.03825,0.980871,-0.529656,-0.277415,1.39094,
-5.35402e-165,-8.30325e-165,9.59843e-165,-4.45164e-165,-1.50796e-164,1.19604e-164,6.96428e-166,3.51196e-165,-5.13045e-165,1.46479e-164,-1.64127e-165,-4.82957e-166,1.82265e-164,3.0155e-165,-1.35207e-164,1.16019e-164,-3.84639e-165,-0.157946,1.44404,0.854929,-0.354016,-1.53707,-0.362487,-0.0625225,0.244458,0.77657,0.403936,-0.816291,-1.01592,1.76317,-1.66825,-1.32606,-0.759538,-1.33776,-0.285669,
5.83423e-165,9.04798e-165,-1.04593e-164,4.85091e-165,1.64321e-164,-1.30331e-164,-7.58891e-166,-3.82695e-165,5.5906e-165,-1.59617e-164,1.78847e-165,5.26274e-166,-1.98613e-164,-3.28597e-165,1.47334e-164,-1.26425e-164,4.19138e-165,1.33926,-1.5136,1.66616,0.820422,-0.0815175,-1.58547,0.992802,-1.29014,0.79271,-1.49499,-0.237649,-1.16642,0.320643,-0.511184,-0.222064,-1.51615,-0.091704,1.5361,
-1.27517e-164,-1.97758e-164,2.28606e-164,-1.06025e-164,-3.5915e-164,2.84861e-164,1.65868e-165,8.36443e-165,-1.22192e-164,3.48868e-164,-3.909e-165,-1.15026e-165,4.341e-164,7.18201e-165,-3.22022e-164,2.76321e-164,-9.16094e-165,-0.62527,-1.57297,0.296135,0.367049,1.43859,1.12649,-1.50709,0.776575,-1.54166,0.581955,-1.49902,-1.41444,-0.37696,1.67636,0.808905,0.605042,-0.187903,-1.3981,
-8.66728e-165,-1.34416e-164,1.55383e-164,-7.20648e-165,-2.44113e-164,1.93619e-164,1.1274e-165,5.68529e-165,-8.30535e-165,2.37125e-164,-2.65694e-165,-7.81828e-166,2.95057e-164,4.88161e-165,-2.18878e-164,1.87815e-164,-6.22668e-165,0.80378,1.39031,0.424172,-0.937515,1.03601,-0.894231,0.790638,0.792676,-0.234206,0.457544,1.29364,0.569101,-0.65579,1.26028,-1.58937,-0.395004,0.881992,1.43543,
6.41623e-165,9.95057e-165,-1.15027e-164,5.33482e-165,1.80713e-164,-1.43333e-164,-8.34595e-166,-4.20872e-165,6.1483e-165,-1.75539e-164,1.96689e-165,5.78773e-166,-2.18426e-164,-3.61376e-165,1.62031e-164,-1.39036e-164,4.6095e-165,-1.17965,-0.431043,-0.927716,0.0365795,0.254127,-0.545091,-0.0306509,-1.54169,0.138079,-1.49403,-0.280098,-1.33412,-1.0661,-0.258225,1.6001,0.811459,0.219943,0.607657,
-2.17034e-164,-3.36586e-164,3.89089e-164,-1.80455e-164,-6.11276e-164,4.84835e-164,2.82309e-165,1.42363e-164,-2.07971e-164,5.93777e-164,-6.65315e-165,-1.95775e-165,7.38843e-164,1.22239e-164,-5.48085e-164,4.70302e-164,-1.5592e-164,1.5605,1.02762,-1.08975,-1.2955,0.0750947,0.0138528,0.635538,-0.234188,-1.58424,-0.209256,1.58828,-1.66879,-0.492768,-1.44453,1.28002,-1.0131,-0.974504,-1.73205,
3.33196e-165,5.16735e-165,-5.97338e-165,2.77038e-165,9.38444e-165,-7.4433e-165,-4.33407e-166,-2.18559e-165,3.19282e-165,-9.11579e-165,1.02141e-165,3.00558e-166,-1.13429e-164,-1.87663e-165,8.41432e-165,-7.22017e-165,2.39372e-165,0.563321,-0.0451895,1.14003,0.471575,0.113574,0.545697,-1.71031,0.13805,1.61957,0.901188,1.41651,0.904301,0.814997,0.721292,1.57135,1.29072,0.501115,-0.878748,
1.15745e-164,1.79503e-164,-2.07503e-164,9.62374e-165,3.25996e-164,-2.58565e-164,-1.50557e-165,-7.59231e-165,1.10912e-164,-3.16664e-164,3.54816e-165,1.04408e-165,-3.94028e-164,-6.51904e-165,2.92296e-164,-2.50814e-164,8.31529e-165,1.28172,0.533104,-0.132652,-0.543627,-0.777819,0.488061,0.961888,-1.58423,0.53967,0.235847,0.135317,-1.60125,0.25247,0.456071,1.68249,-1.04564,0.812445,0.127021,
-1.9051e-164,-2.95452e-164,3.41538e-164,-1.58401e-164,-5.36572e-164,4.25583e-164,2.47808e-165,1.24965e-164,-1.82555e-164,5.21211e-164,-5.84007e-165,-1.71849e-165,6.48549e-164,1.073e-164,-4.81103e-164,4.12826e-164,-1.36865e-164,1.67739,0.350705,1.3539,-1.41149,-1.32365,0.803169,-0.364436,1.61956,-0.166139,-1.18605,-1.6734,0.282452,1.35403,-1.04062,-0.247689,-1.50207,-0.882338,0.83167,
-3.23586e-165,-5.01831e-165,5.80109e-165,-2.69048e-165,-9.11377e-165,7.22861e-165,4.20906e-166,2.12256e-165,-3.10073e-165,8.85287e-165,-9.91947e-166,-2.91889e-166,1.10157e-164,1.82251e-165,-8.17163e-165,7.01192e-165,-2.32468e-165,0.425206,-0.095572,1.19995,-1.71998,0.128341,0.646082,1.02202,0.539682,-0.709171,1.32767,0.862894,0.525513,0.801237,1.0299,1.13805,-1.64225,-0.822556,-0.311192,
8.81735e-165,1.36743e-164,-1.58073e-164,7.33125e-165,2.4834e-164,-1.96972e-164,-1.14692e-165,-5.78373e-165,8.44916e-165,-2.41231e-164,2.70295e-165,7.95365e-166,-3.00166e-164,-4.96613e-165,2.22668e-164,-1.91067e-164,6.33449e-165,0.746877,-1.62187,-1.49024,1.4275,-0.624329,0.269541,-0.800951,-0.166136,-1.53848,-1.37933,1.65472,-0.434385,-0.1066,0.462085,-1.4725,1.54314,-0.540323,1.31863,
-3.16854e-165,-4.91392e-165,5.68041e-165,-2.63451e-165,-8.92418e-165,7.07824e-165,4.1215e-166,2.0784e-165,-3.03623e-165,8.66871e-165,-9.71312e-166,-2.85817e-166,1.07866e-164,1.78459e-165,-8.00164e-165,6.86606e-165,-2.27632e-165,-1.63519,-0.0761975,-1.36957,-0.357837,1.1078,1.11167,-1.68311,-0.709189,-0.369592,-1.28931,0.515063,0.927098,-1.54881,-1.24199,0.884421,0.946634,1.05252,0.266729,
