-1.10616,-1.12476,1.15583,-0.273004,1.72888,1.32408e-170,1.32416e-170,-0.393377,-0.274285,-1.40972,1.1558,1.09655,1.72881,
0.130293,-0.384438,-0.650995,-0.220088,-0.938804,-1.02749e-170,-1.02755e-170,-0.904695,0.287607,-0.746238,-0.650986,-0.90898,-0.938743,
0.508806,1.72499,-0.389099,-0.33075,0.463166,-5.459e-171,-5.45934e-171,-1.3239,1.34405,-0.396456,-0.389102,0.436397,0.463198,
1.2966,-1.3386,0.0399007,-0.144634,0.428229,3.36826e-171,3.36847e-171,1.71958,-1.02944,-0.439968,0.0398936,-0.614927,0.428249,
-1.65089,-0.71119,-1.71182,1.498,-1.39677,-7.90732e-171,-7.90783e-171,1.20612,-0.714717,-1.32514,-1.71183,1.00738,-1.39681,
-1.3094,0.438812,0.564566,0.503235,0.597948,3.13721e-171,3.13741e-171,-0.101627,-1.08805,0.110811,0.564539,0.707371,0.597923,
-0.891491,-1.03015,0.296465,0.527169,0.00762794,9.5404e-171,9.541e-171,1.26642,0.365873,0.0917101,0.296432,-0.032249,0.00766706,
0.281935,0.408712,0.598591,-1.35354,-0.989784,-2.14717e-171,-2.14731e-171,1.27606,1.05724,1.04173,0.59858,0.00649033,-0.989832,
-0.719878,1.24291,0.476693,1.34001,-0.536145,-1.07062e-170,-1.07069e-170,1.31783,-1.24011,1.18266,0.476678,-1.35601,-0.536169,
-1.07152,-0.279731,-1.06906,0.852928,-1.52416,1.04798e-170,1.04805e-170,0.594764,1.58372,0.858345,-1.06906,0.747575,-1.5242,
-0.771254,-1.39479,-0.633549,-0.883628,-0.429753,9.13406e-171,9.13464e-171,0.448889,0.367682,0.399997,-0.633555,-1.26443,-0.429723,
-0.528518,1.3653,0.870034,-0.865702,-1.0376,1.11809e-170,1.11816e-170,0.851708,-1.1611,0.783315,0.870048,-1.45678,-1.03759,
0.443294,1.18997,-1.62732,0.977223,-0.169793,-3.24841e-172,-3.24862e-172,1.38434,-1.19661,-0.659854,-1.62733,-0.487531,-0.169743,
0.0241961,1.45664,1.20854,0.898977,1.36274,-8.34999e-171,-8.35052e-171,-1.57206,-1.68086,-1.2933,1.20857,0.692754,1.36279,
1.06476,-0.0423198,0.796591,-1.15776,-0.425849,-1.15948e-170,-1.15955e-170,1.53429,1.35871,-0.0110175,0.796583,1.60123,-0.425854,
-0.234299,-1.08782,0.53206,-0.397514,1.0099,2.33673e-171,2.33687e-171,-1.342,0.231454,1.05043,0.532064,-1.30818,1.00983,
-0.0182216,-1.51055,1.17748,-0.594255,0.18959,9.19868e-171,9.19926e-171,1.19358,-1.12378,0.0579625,1.17745,0.986074,0.189613,
-0.290531,0.304425,1.58077,-0.748174,1.53657,-1.02377e-170,-1.02384e-170,-1.51562,-0.488742,-0.389981,1.5808,-1.56694,1.5366,
1.33772,1.19839,-0.279481,1.25071,-1.26505,1.35404e-170,1.35413e-170,-1.27592,-0.154228,0.0418312,-0.279476,-1.33126,-1.26502,
0.579828,-1.33375,0.201149,1.52173,1.08367,-6.53492e-171,-6.53534e-171,-0.500589,0.600856,-1.46692,0.201125,-1.59639,1.08373,
0.853863,1.76403,-0.947676,0.266027,0.200674,-9.27246e-171,-9.27305e-171,1.29052,0.727927,0.376226,-0.947674,0.056716,0.200684,
1.41446,-0.85136,0.151858,1.27894,1.35408,8.01692e-171,8.01743e-171,1.63325,-0.216619,0.693429,0.151829,1.37066,1.35412,
0.590618,-1.208,-0.311532,-0.594899,1.54776,5.16068e-171,5.161e-171,1.20226,0.146691,0.980282,-0.311531,1.6833,1.5478,
1.38456,1.04443,0.0238222,-0.0360106,1.14869,-4.69483e-171,-4.69513e-171,-1.64254,-0.216619,0.925841,0.0238182,-0.832124,1.1487,
-0.421451,0.672326,-1.23059,-1.16516,1.22458,-1.29336e-171,-1.29345e-171,0.0210088,-0.41653,0.754345,-1.2306,0.130229,1.22459,
0.725099,-0.611636,1.46016,0.536939,0.900865,6.91274e-171,6.91317e-171,1.54874,-0.359012,1.23901,1.46016,1.32847,0.900854,
-1.72051,-0.168498,0.336718,-1.14284,0.435723,-1.17886e-170,-1.17894e-170,0.392337,-1.34953,1.23816,0.336697,-0.0280747,0.435719,
0.960823,0.900581,0.938768,0.264631,-0.79273,-1.1291e-170,-1.12918e-170,0.0908406,-0.785082,1.4849,0.938779,0.0384447,-0.79268,
-0.474985,-1.53581,-0.305547,-0.696439,-1.29523,-1.03201e-170,-1.03208e-170,1.55078,0.161273,-1.62664,-0.305536,-1.41898,-1.2953,
0.777554,-1.47098,-0.855929,-0.523521,-1.19507,9.24554e-171,9.24613e-171,1.45289,1.40582,0.611183,-0.855918,0.336986,-1.19512,
0.0836671,-1.34449,-0.945785,1.69496,1.40759,-7.97517e-171,-7.97568e-171,0.887694,-0.0645911,0.441492,-0.945784,-0.151396,1.40761,
-1.1012,1.2045,-1.61598,1.25146,0.951846,2.78343e-171,2.78361e-171,-0.969923,1.05277,-0.520514,-1.61597,1.31521,0.95181,
-0.21703,-1.03899,-0.682104,-1.29375,-0.480945,-1.17935e-170,-1.17942e-170,0.311152,-1.1644,-0.755683,-0.682105,0.0837638,-0.480945,
-1.65672,0.362621,-0.6182,0.0661692,1.13739,-1.05196e-170,-1.05203e-170,-0.200057,-1.29444,-1.12117,-0.618205,0.152264,1.13736,
-0.0309568,-1.53644,0.297376,-0.0597328,1.24801,-1.1518e-170,-1.15188e-170,0.664491,-0.0449138,1.45529,0.297386,-1.68149,1.24807,
-1.43114,-1.37048,1.27591,-0.334721,0.432559,-6.69747e-172,-6.69789e-172,-1.58266,1.56179,-0.296806,1.27592,0.0278959,0.432518,
0.839292,-1.50055,-1.26128,-1.28377,0.862027,1.33635e-170,1.33644e-170,0.327433,0.430516,-0.755895,-1.26128,-0.202354,0.862037,
0.839182,-0.0872536,-0.294717,-1.26327,0.461793,4.90945e-171,4.90977e-171,1.16563,1.43963,0.242088,-0.294711,0.0947266,0.461731,
0.332663,1.74098,0.374009,1.70559,-1.07749,4.75034e-171,4.75064e-171,0.968131,-1.31582,0.537321,0.374002,0.256058,-1.07747,
-1.58862,0.639597,0.601553,-1.70291,-0.116495,1.12994e-171,1.13001e-171,0.488627,0.648517,-1.02131,0.60152,-1.28908,-0.11652,
-0.679512,0.618868,0.890996,-0.7398,0.369864,-1.16586e-170,-1.16593e-170,-0.212053,0.504537,0.693429,0.890954,-1.47119,0.369824,
-1.6646,0.147207,-0.0831676,0.704486,-0.498887,6.96279e-171,6.96323e-171,1.56106,0.510591,0.247286,-0.0831729,1.60384,-0.498953,
0.931897,-1.51886,-0.107547,-0.783808,1.09803,4.47652e-171,4.4768e-171,1.67491,-1.65481,-1.69063,-0.107553,-1.67606,1.09801,
-0.93423,0.907102,-0.34359,-1.39228,-1.21998,-1.15237e-170,-1.15244e-170,1.52454,-1.09113,0.624981,-0.343587,-0.651473,-1.21993,
-1.1229,0.583194,-0.532127,-0.00338328,1.71189,1.22443e-171,1.22451e-171,-0.690164,1.61381,0.686638,-0.532138,0.791016,1.71187,
0.307193,-1.50129,-0.412423,0.146565,-0.0180198,1.83271e-171,1.83283e-171,0.926361,1.35192,-1.373,-0.412432,-0.913992,-0.0180774,
-1.29267,0.159517,1.36545,0.58642,0.704762,-8.46547e-171,-8.46601e-171,-0.652679,0.824283,-0.0783005,1.36546,0.857008,0.704769,
-0.95992,0.238763,-0.722038,-0.958439,1.51979,1.51202e-171,1.51212e-171,-0.121869,0.588304,-1.2516,-0.722027,0.562538,1.51979,
-1.13844,-1.10287,-0.453831,-1.22033,-1.10219,1.28098e-171,1.28106e-171,-0.647215,1.38145,0.402546,-0.453842,-0.279104,-1.10215,
1.0803,0.196984,0.324111,1.07736,-0.00250527,-1.21986e-171,-1.21994e-171,-0.958247,-0.820191,1.36201,0.324077,-0.0658731,-0.00247067,
-0.0650636,0.166884,-0.604332,-0.715972,-0.884869,9.59933e-171,9.59994e-171,-0.0622116,-1.27615,-1.12881,-0.604325,-0.394699,-0.884853,
-0.632886,-0.158922,-1.55229,0.903805,1.46775,-7.68315e-172,-7.68364e-172,-1.33814,0.788436,1.14498,-1.55228,0.71301,1.46777,
-1.51522,1.25059,-1.00936,-0.912928,0.364165,1.35275e-170,1.35284e-170,-0.384597,-0.0453199,-0.575167,-1.00936,-1.00327,0.364222,
1.40043,-0.100095,-1.72317,0.77994,-0.00429674,-8.21429e-171,-8.21481e-171,-0.46503,0.611488,1.641,-1.72317,-1.45187,-0.00433815,
-1.59909,1.76234,0.139858,-0.344382,-1.01459,-1.12491e-170,-1.12498e-170,0.187446,1.53905,-0.217745,0.13984,0.197477,-1.01464,
0.558025,-1.07015,0.0389589,0.807956,1.13391,-7.89118e-171,-7.89168e-171,0.573237,-0.289274,1.37941,0.0389581,1.03306,1.13389,
-0.67768,-1.46551,-0.809159,1.46258,0.00171748,8.82714e-171,8.8277e-171,0.959561,-0.479586,-0.0412634,-0.809162,0.440678,0.00166445,
-0.41163,-1.02805,-1.1503,0.0903205,-1.51931,-4.77484e-171,-4.77514e-171,-0.719405,-0.578711,0.680907,-1.1503,-1.44111,-1.51926,
-1.15959,1.14999,-1.72948,0.582984,0.29271,1.23312e-170,1.2332e-170,-1.19163,0.80863,1.58635,-1.72947,0.376458,0.292724,
1.69206,-0.622059,-0.566182,-0.300697,-1.44458,-7.79617e-172,-7.79666e-172,1.10865,1.36447,0.12599,-0.566179,1.20547,-1.44456,
1.4177,1.60649,-1.68271,1.50627,1.14721,9.36914e-171,9.36973e-171,1.63914,1.64995,-1.11671,-1.68271,0.608692,1.14723,
-1.63136,-0.101567,1.20391,1.07543,-1.71489,8.66314e-171,8.66369e-171,-1.60162,0.621825,-1.03033,1.20393,1.24452,-1.71495,
0.431313,1.2206,-0.21033,-0.630104,-0.757263,2.35049e-171,2.35064e-171,-1.48584,-0.646345,-0.112684,-0.210325,1.22854,-0.757198,
-0.903469,1.12862,0.884465,0.42692,-0.348169,2.73011e-171,2.73028e-171,-1.29798,1.20144,0.244421,0.884444,-1.39224,-0.348221,
0.607349,0.306219,1.21044,1.11396,0.701594,-9.69409e-171,-9.69471e-171,-1.09052,-0.467145,-0.520726,1.21046,0.326441,0.701568,
0.956936,0.355675,-1.70793,0.130355,1.04103,1.08643e-170,1.0865e-170,1.12707,0.643939,1.50655,-1.70793,-0.407647,1.04105,
-1.63589,-1.26293,-1.74902,-1.17686,-1.62939,5.47006e-171,5.47041e-171,0.326467,1.48641,-0.505447,-1.74902,1.47185,-1.62944,
1.53081,1.41539,1.46183,-0.749996,0.460527,6.43612e-171,6.43653e-171,-0.0375785,0.244228,-0.826256,1.46184,0.742771,0.46053,
-0.000195682,0.712632,-0.909314,-0.772965,1.35472,-1.43472e-171,-1.43481e-171,-1.67852,-1.25478,-0.0906103,-0.909318,-1.38076,1.35465,
0.0527999,0.838489,-1.4432,0.34363,0.335034,-9.54951e-171,-9.55012e-171,0.666526,0.379458,-1.10292,-1.4432,-1.35371,0.335009,
-0.379249,-0.186913,-0.368707,-1.2667,-0.157761,-1.54459e-171,-1.54468e-171,0.355066,-1.29232,-1.4544,-0.368712,-1.566,-0.157738,
-0.794136,-1.2441,1.24272,-0.474149,-0.981761,7.01845e-172,7.0189e-172,-0.0603902,1.3919,0.485428,1.24272,0.492262,-0.981695,
0.794501,-0.201226,1.41474,0.448602,0.580849,-3.30387e-171,-3.30408e-171,-0.339078,0.895941,0.721762,1.41476,-1.05329,0.580849,
0.521651,0.0914354,1.38793,-1.60277,-0.408014,7.4224e-171,7.42287e-171,-1.01598,0.673178,-0.822966,1.38795,-1.05726,-0.40798,
1.34981,-0.430423,-0.0348183,0.44141,0.653148,-1.92663e-171,-1.92675e-171,1.00755,1.08839,1.27074,-0.0348131,0.531422,0.653147,
-0.958622,0.96698,0.239807,0.207208,1.54966,-6.6052e-171,-6.60562e-171,-0.1766,1.07617,-1.37056,0.239786,-1.01361,1.54967,
-0.482864,-0.250998,0.747908,0.750316,0.175237,1.15606e-170,1.15613e-170,0.443,1.21528,-1.11459,0.747936,-0.810092,0.175206,
1.60474,-0.860516,1.34654,1.50734,-0.539735,1.83432e-171,1.83444e-171,-1.47577,1.27863,-0.804818,1.34654,1.31344,-0.53977,
-1.29893,1.5061,0.652591,-1.33658,-0.221936,3.13237e-171,3.13257e-171,1.20269,-0.974361,-0.0450815,0.65261,-0.39616,-0.221899,
-0.166843,0.238973,-0.599289,1.46548,-0.276081,-1.14292e-170,-1.14299e-170,-0.109446,1.64157,0.444358,-0.599285,-1.64703,-0.276056,
-0.701315,0.408081,1.19016,-0.819977,-1.17132,-1.01432e-170,-1.01439e-170,-0.0371504,0.634045,0.197727,1.19016,0.144223,-1.17138,
0.659478,-1.48897,1.46297,1.53418,1.49784,5.54679e-171,5.54715e-171,-0.727438,1.64434,1.72622,1.46299,0.653282,1.49778,
-1.19769,-1.32144,-0.0109626,-0.190893,1.381,-2.21987e-171,-2.22001e-171,-1.39898,-0.353585,0.539445,-0.0109673,0.301586,1.38106,
-1.48835,0.722628,0.618566,1.17064,1.22743,-6.88633e-171,-6.88677e-171,-1.48188,-1.61206,-0.786885,0.61855,1.2369,1.2274,
-1.38538,-0.289201,1.55654,-1.68928,1.13803,-6.75547e-171,-6.7559e-171,-0.816333,-0.206947,0.184569,1.55654,0.546354,1.13802,
0.858934,-0.897141,0.41768,0.453754,0.595942,-3.08901e-171,-3.08921e-171,1.2813,0.155846,-1.5601,0.417723,-0.441794,0.595922,
1.6409,-0.880093,1.06089,-1.23708,-0.0703701,-6.27079e-171,-6.27118e-171,0.0115823,1.64434,1.12058,1.06089,0.131902,-0.0703668,
0.193541,-0.402432,-1.02576,-0.0770119,0.495675,1.24798e-170,1.24806e-170,-1.74975,1.49154,-0.390301,-1.02576,0.943157,0.495612,
0.477833,-0.816949,-1.58087,0.134114,-1.37017,2.68087e-171,2.68104e-171,0.523543,-0.0802074,0.107309,-1.58088,-0.301033,-1.37013,
-0.0293371,1.62585,-0.658871,0.253577,-0.891309,1.37228e-171,1.37237e-171,0.485303,0.652024,0.557166,-0.658871,-0.834002,-0.891256,
-1.19791,0.349259,-1.3379,-0.915397,0.496201,-3.55993e-171,-3.56016e-171,-0.7118,0.554819,1.26321,-1.33789,0.254491,0.496145,
-0.579678,0.178779,0.0323361,-1.07844,-0.481474,9.88288e-171,9.88351e-171,0.602797,1.44676,-1.11374,0.0323332,-0.906369,-0.481478,
-1.57189,-0.463783,0.0798576,-1.16989,1.15629,-8.76759e-171,-8.76815e-171,-0.686953,-1.0788,1.24283,0.0798339,-0.324738,1.1563,
-0.76996,1.28753,-0.0685549,-1.31211,1.28959,-4.52603e-171,-4.52632e-171,-1.02561,-1.54943,-0.933229,-0.0685485,1.52573,1.28956,
0.341731,-1.14223,-0.85204,1.56466,1.29139,5.26328e-171,5.26362e-171,-0.404302,-0.244492,0.0742017,-0.852043,-1.19969,1.29142,
0.778742,-0.589645,0.312718,1.32713,0.146844,1.80683e-171,1.80695e-171,1.12183,0.964645,-1.69594,0.312736,0.434724,0.146794,
-0.00321592,0.685693,-0.507223,1.73371,1.61267,1.14031e-170,1.14038e-170,-0.940468,0.657746,-1.15577,-0.507223,0.792894,1.61263,
-1.18053,0.235392,-1.69984,-1.08424,0.252392,5.49751e-171,5.49786e-171,-0.000304289,-0.000870611,-1.07342,-1.69984,1.36189,0.25244,
-0.723765,1.48558,1.44649,0.368207,-1.36933,1.19863e-170,1.19871e-170,0.751031,0.729404,-1.64234,1.44649,-1.09976,-1.36933,
0.319065,0.716208,1.64115,1.40634,1.72867,-4.83146e-172,-4.83176e-172,1.47506,1.06215,-1.15821,1.64113,1.15618,1.72868,
1.54753,1.56156,0.518541,-0.963376,0.754051,3.35776e-171,3.35798e-171,0.176097,1.35882,-1.07076,0.518509,-0.552066,0.753991,
1.28483,-0.0629435,1.34388,0.598655,-0.936376,1.11543e-170,1.1155e-170,-1.64607,-0.395265,-1.30869,1.34393,1.55559,-0.936342,
0.679662,0.437444,0.0296019,-0.369068,0.177029,1.9054e-171,1.90552e-171,0.445997,0.141301,1.04852,0.029603,0.30639,0.177074,
-0.497325,1.45316,0.94249,0.252286,1.58956,-4.09709e-171,-4.09735e-171,0.959775,1.55958,-0.454823,0.942464,-0.943959,1.58955,
-0.0720766,0.248233,0.760971,1.47471,-0.729824,-3.49693e-171,-3.49715e-171,1.33154,-0.980526,-0.677471,0.760957,-0.893422,-0.729853,
0.0103822,-0.533763,1.17922,1.5843,-1.36563,-7.36532e-171,-7.36579e-171,-0.424868,-1.28275,0.874477,1.17924,-0.585166,-1.36559,
0.113781,-0.455575,0.0528956,-1.70312,-0.557466,1.27694e-171,1.27702e-171,0.24689,-1.37526,0.472479,0.0529334,-0.05115,-0.557511,
1.38866,-0.959544,-1.36764,0.711998,1.05771,-1.5066e-171,-1.5067e-171,-1.75564,1.28554,1.23604,-1.36764,0.852413,1.05772,
0.81328,0.166358,1.26208,-0.288353,0.891683,-1.27095e-170,-1.27103e-170,1.68316,0.191251,-0.170944,1.26204,-0.936233,0.89165,
-1.15938,-0.196278,-0.13214,-1.14542,0.940129,-3.89192e-171,-3.89217e-171,1.40169,1.67292,0.989618,-0.132144,-1.4124,0.940071,
-0.524525,-1.65577,-1.2907,-1.73618,1.14858,-1.00116e-170,-1.00122e-170,-1.50469,0.05015,-0.776589,-1.2907,1.10741,1.14856,
0.667467,-0.507034,1.60705,-0.784023,0.716372,-9.65127e-171,-9.65188e-171,0.821077,-1.03158,-0.829441,1.60707,0.230373,0.716374,
-0.463975,-1.30429,1.4054,-0.158265,-0.601164,6.9087e-171,6.90914e-171,1.03336,0.31991,0.351074,1.4054,-0.860526,-0.60113,
1.06595,-1.25735,-0.691977,0.279659,1.73542,1.43658e-172,1.43667e-172,-0.993699,0.202437,-1.15067,-0.691976,0.531107,1.73548,
1.57722,0.900055,-1.23269,1.21604,-1.44796,-1.20099e-170,-1.20107e-170,-0.387702,-0.798484,1.04385,-1.2327,-1.63064,-1.4479,
-1.40513,0.0187155,-1.44403,0.997186,1.4172,4.94744e-171,4.94775e-171,-0.7118,1.02239,-1.33894,-1.44404,1.15242,1.41721,
0.384471,-1.56464,1.09074,-0.725953,0.222836,5.80205e-171,5.80242e-171,0.211869,-0.848471,-0.335436,1.09075,-1.39172,0.222827,
-0.285024,0.644545,0.30649,0.68581,0.541693,-1.24793e-170,-1.248e-170,0.0801296,-0.922491,0.932524,0.306531,-0.403157,0.541632,
0.809935,0.755883,1.45386,-0.0334361,-0.749243,1.98052e-171,1.98065e-171,0.870666,-0.649187,0.679951,1.45384,-0.353869,-0.749194,
1.38326,-1.62578,0.684642,-0.979583,1.65299,1.15008e-170,1.15015e-170,-1.30377,-1.1208,-1.00008,0.684666,-1.56861,1.65305,
0.652246,0.258019,-0.474534,1.14606,1.09169,-1.07054e-170,-1.07061e-170,-1.27602,-0.513957,-1.12521,-0.474538,0.161663,1.09174,
-0.675844,1.49831,1.4692,0.601768,-1.38231,4.88847e-171,4.88878e-171,-1.01233,1.12232,-1.71918,1.46919,0.657772,-1.38227,
-0.380653,-1.39468,-0.118583,0.0336473,0.577789,8.55008e-171,8.55062e-171,0.177381,-1.5758,-1.53378,-0.118588,1.09373,0.577781,
1.27512,0.636862,1.59846,-0.618407,0.908571,8.5525e-171,8.55305e-171,0.905045,-1.27222,0.564809,1.59846,0.360065,0.908591,
-1.65478,1.11389,-1.08051,-1.64505,-0.298032,4.78102e-171,4.78132e-171,-1.01544,-1.46713,1.4017,-1.08052,0.616524,-0.298065,
-1.43816,1.11421,0.60087,0.0909641,-1.14451,5.97408e-171,5.97446e-171,1.35167,0.48006,0.01339,0.60089,1.21476,-1.14457,
0.951971,0.622864,-0.61337,-0.104061,0.721649,4.36261e-171,4.36289e-171,-0.0311527,-0.814765,1.06062,-0.613375,0.15999,0.72171,
1.41813,0.778295,1.08877,-1.67296,-0.41308,-4.16817e-171,-4.16844e-171,-1.40048,0.112062,1.30693,1.08875,-1.44978,-0.413049,
-0.655877,0.568355,-1.01494,0.734753,1.29076,-8.74741e-171,-8.74796e-171,0.141609,0.288862,-0.394652,-1.01493,-0.297064,1.29076,
-0.752906,-0.543023,-0.41821,0.310999,-0.93722,1.92074e-171,1.92086e-171,-0.846431,-0.0771432,-0.879953,-0.418198,1.39155,-0.937276,
-0.674981,-1.1396,-0.113745,0.822123,-1.43973,8.42487e-171,8.42541e-171,1.62704,-0.446951,-0.687764,-0.113739,0.244887,-1.43976,
-1.11415,0.250231,-1.77036,0.687741,1.67114,1.04734e-170,1.0474e-170,1.25613,-0.720439,-0.748467,-1.77036,0.574024,1.67119,
1.58391,1.09758,0.860692,1.29547,0.705924,-8.41461e-171,-8.41515e-171,1.337,-1.04103,-0.98194,0.860693,-1.62187,0.70597,
-0.568453,1.36445,1.63712,1.48115,-0.507966,-3.17785e-171,-3.17805e-171,-1.76131,0.0485626,-0.693494,1.63714,0.863899,-0.508023,
-1.51501,-1.09624,1.05543,-0.659728,-0.825343,-5.90651e-171,-5.90688e-171,0.614473,1.0565,-0.561901,1.05543,-0.190762,-0.825361,
1.11225,-0.414006,-1.34094,-1.05461,0.343476,3.43691e-171,3.43713e-171,-0.713727,0.839383,-1.49112,-1.34095,-0.23723,0.343413,
-0.753447,-0.769491,-0.528139,0.776722,-1.68671,-2.79743e-171,-2.79761e-171,0.917577,0.167328,0.745113,-0.528129,0.890632,-1.68667,
0.719055,0.447756,-1.47525,-1.75464,-1.21586,-6.16984e-171,-6.17023e-171,-1.68902,0.543965,0.416448,-1.47526,1.65093,-1.2158,
0.502224,-0.364445,-0.129299,1.58645,-1.21945,6.41836e-171,6.41877e-171,1.30283,-1.48744,1.12153,-0.129299,1.5393,-1.2194,
0.692828,-0.803798,-0.00591954,-0.790677,1.14172,6.9305e-171,6.93093e-171,-1.04575,-1.36048,0.648752,-0.00592701,1.17842,1.14176,
-1.32613,0.836175,0.166971,0.498297,0.130167,4.95955e-171,4.95986e-171,0.916398,-1.37909,-0.0437045,0.166969,-1.11344,0.13012,
1.63787,0.902895,-1.45759,-0.199587,-0.812678,-1.41469e-172,-1.41478e-172,-0.770387,-0.315744,1.65416,-1.4576,-0.235455,-0.812689,
1.33869,0.646122,-0.000876508,-1.46656,0.632463,-7.48811e-171,-7.48858e-171,-1.47717,-0.616552,-1.29044,-0.000867651,0.18568,0.632471,
1.50242,-0.0184304,0.254997,-0.747636,0.620746,-1.88384e-171,-1.88396e-171,-0.797803,0.0148565,-0.195567,0.25504,-1.35601,0.620733,
0.579502,-0.97554,0.761047,-1.64903,-0.731723,5.83677e-171,5.83714e-171,-0.193842,-0.121482,1.00957,0.761072,-0.315445,-0.73172,
0.166126,-0.245424,-0.0998764,-1.59987,-1.32194,-3.36203e-171,-3.36224e-171,0.375628,0.891363,0.114845,-0.0998783,-1.66802,-1.32198,
1.39816,0.760405,-0.868643,1.12524,1.04874,-2.42019e-171,-2.42034e-171,0.960849,1.05469,-0.0326674,-0.868633,-1.62949,1.04879,
-0.13403,-0.438001,0.13682,1.36684,-0.690983,-1.07022e-170,-1.07028e-170,0.863489,-1.43385,1.60864,0.136804,1.31574,-0.691036,
0.393103,-0.315299,-1.07064,-0.0933274,-0.249164,8.84167e-171,8.84223e-171,0.394481,1.40327,-0.670891,-1.07063,-1.68734,-0.249111,
-1.55397,-1.39426,-1.75995,1.53192,1.21835,-8.56565e-171,-8.5662e-171,0.216473,-1.41811,-1.36016,-1.75996,1.23763,1.21833,
